k,method,construction,worst_case,percentage,regret,regret_std,cost_ratio,cost_ratio_std,cost_diff,cost_diff_std,lol_reduced,lol_reduced_std,relative_wc_weight,relative_wc_weight_std,avg_weight_normal,avg_weight_normal_std,avg_weight_wc,avg_weight_wc_std,max_weight_normal,max_weight_normal_std,max_weight_wc,max_weight_wc_std,avg_local_wc_dist,avg_local_wc_dist_std,inv_cost_reduced,inv_cost_reduced_std,fixed_inv_cost_reduced,fixed_inv_cost_reduced_std,inv_cost_ref,fixed_inv_cost_ref,inv_ccgt,inv_solar,inv_ocgt,inv_wind,inv_wind_offshore,inv_battery,inv_electrolizer
12,kmedoids_dirac_global_fixed_wc_p0.1_2,2,global_fixed_wc,0.001,29.830609599269962,10.871052996851079,1.2983060959926995,0.10871052996851086,157.3406913904511,57.33905601140127,48.0,11.0,0.0,0.0,33.14863636363637,5.0242958677880805e-15,0.365,0.0,61.937999999999995,0.8810351865845044,0.365,0.0,0.0,0.0,286.6520664314398,10.892647633136063,51.06688793330837,2.5644995057522495,324.26144987757283,64.67856102926612,1.0422513963442255,3.236825254779546,0.8323843792332802,1.5448278826440387,0.0,0.7129977371662718,1.0036515620194215
12,kmedoids_dirac_global_fixed_wc_p1.0_2,2,global_fixed_wc,0.01,6.060824482133737,0.08205318847381057,1.0606082448213374,0.000820531884738026,31.967644215974474,0.432787179970211,0.0,0.0,0.0,0.0,32.85,7.105427357601002e-15,3.65,0.0,61.379999999999995,0.873097932651305,3.65,0.0,0.0,0.0,315.06224731044904,14.251972441771787,54.209799196249634,3.2972684978299194,324.26144987757283,64.67856102926612,1.0611178708912725,3.202309475047342,3.741897322683403,1.4847002216726253,0.0,0.9067828218490992,1.0093410293099065
12,kmedoids_dirac_global_fixed_wc_p5.0_2,2,global_fixed_wc,0.05,8.663824131038096,0.035705118397830624,1.086638241310381,0.00035705118397835826,45.69709091349474,0.1883256188981827,0.0,0.0,0.0,0.0,31.52272727272728,0.0,18.25,0.0,58.90000000000001,0.8378212485037917,18.25,0.0,0.0,0.0,275.6837685704661,2.3433197816086664,45.21225328259493,0.2604840906777983,324.26144987757283,64.67856102926612,1.3730822743320925,3.516990190028761,2.202453898991404,0.0,0.0,0.5428571428571429,1.0943245174991596
12,kmedoids_dirac_global_fixed_wc_p20.0_2,2,global_fixed_wc,0.2,9.73428995760277,0.017619548047850018,1.0973428995760277,0.00017619548047854416,51.34323209277719,0.09293379884210917,0.0,0.0,0.0,0.0,26.545454545454547,3.552713678800501e-15,73.0,0.0,49.59999999999999,0.705533682950555,73.0,0.0,0.0,0.0,275.0448990699869,2.1075476357322005,47.870149191364185,0.22183659850887738,324.26144987757283,64.67856102926612,1.6240854884700893,3.3030241900891273,0.5483769449435713,0.0,0.0,0.6060806593478599,1.200666472185014
14,kmedoids_dirac_global_fixed_wc_p0.01_2,2,global_fixed_wc,0.0001,147.38927260243813,76.39639664398285,2.4738927260243813,0.7639639664398287,777.400474423118,402.95059434513104,391.3333333333333,206.21428983786097,0.0,0.0,28.074115384615382,4.351167857633658e-15,0.036500000000000005,0.0,66.54889999999999,12.66686175775201,0.036500000000000005,0.0,0.0,0.0,316.8507715366272,10.919750328871359,60.905994279870335,3.2371567359316202,324.26144987757283,64.67856102926612,0.8759188491590396,2.8717789400943787,0.0,3.076535655711634,0.0,1.0571287730270014,1.0813831849868636
14,kmedoids_dirac_global_fixed_wc_p0.1_2,2,global_fixed_wc,0.001,25.382485003135617,6.367098097957313,1.253824850031356,0.06367098097957313,133.87918628719046,33.58307558381062,40.666666666666664,8.736894948054106,0.0,0.0,28.048846153846153,2.5121479338940403e-15,0.365,0.0,66.489,12.655460442038425,0.365,0.0,0.0,0.0,282.81659214827135,19.62606688909439,50.1537416829089,5.0151939015060325,324.26144987757283,64.67856102926612,1.0751846382514414,3.2782662485229053,0.6975897384128155,1.38070060037587,0.0,0.7816648890011139,1.0059423863521066
14,kmedoids_dirac_global_fixed_wc_p1.0_2,2,global_fixed_wc,0.01,6.23062684760433,0.28306867299282323,1.0623062684760434,0.002830686729928305,32.863261903369335,1.4930375650371648,0.0,0.0,0.0,0.0,27.796153846153842,2.5121479338940403e-15,3.65,0.0,65.89,12.541447284902953,3.65,0.0,0.0,0.0,307.2535845390718,28.561681597472848,52.554838453652934,6.842479070876453,324.26144987757283,64.67856102926612,1.1100230758259686,3.26156000041845,3.382368422816987,1.235796825787314,0.0,0.9278792379907719,1.0091766160675053
14,kmedoids_dirac_global_fixed_wc_p5.0_2,2,global_fixed_wc,0.05,8.526264633212117,0.22147717938778624,1.085262646332121,0.0022147717938778757,44.97153730309208,1.1681750054794109,0.0,0.0,0.0,0.0,26.67307692307692,3.552713678800501e-15,18.25,0.0,63.22777777777779,12.034722142078598,18.25,0.0,0.0,0.0,283.99754793191454,15.944999728887208,47.474915749687064,3.845795866706284,324.26144987757283,64.67856102926612,1.3750251227890835,3.455867863845974,2.165977902312451,0.2521688120536149,0.0,0.5428571428571429,1.097895143620958
14,kmedoids_dirac_global_fixed_wc_p20.0_2,2,global_fixed_wc,0.2,9.738372195082773,0.005858642205434467,1.0973837219508276,5.85864220542508e-5,51.36476373682175,0.030901239619149812,0.0,0.0,0.0,0.0,22.461538461538463,0.0,73.0,0.0,53.24444444444443,10.134502856487254,73.0,0.0,0.0,0.0,274.13866573148624,0.8676246742634272,47.77319744450792,0.09636758019450942,324.26144987757283,64.67856102926612,1.6241904785208519,3.2742534061646396,0.5590768236006973,0.0,0.0,0.6095075702992574,1.1952788403365644
16,kmedoids_dirac_global_fixed_wc_p0.01_2,2,global_fixed_wc,0.0001,140.59004586298292,48.52448047476912,2.405900458629829,0.48524480474769127,741.5381487624145,255.94097505300277,344.6666666666667,136.7637866298434,0.0,0.0,24.3309,2.5121479338940403e-15,0.036500000000000005,0.0,55.105599999999974,4.8338076637367395,0.036500000000000005,0.0,0.0,0.0,321.9452067257075,9.902891710131343,63.32806337677521,2.5254430950135474,324.26144987757283,64.67856102926612,0.8630446208670409,2.598311692795788,0.0,3.442711766799391,0.0,1.1766398044093698,1.0714071344785874
16,kmedoids_dirac_global_fixed_wc_p0.1_2,2,global_fixed_wc,0.001,21.23553424241876,6.936801404383986,1.2123553424241875,0.06936801404383983,112.00621390685679,36.587959269553096,36.0,11.269427669584644,0.0,0.0,24.308999999999997,0.0,0.365,0.0,55.05600000000001,4.829456801753173,0.365,0.0,0.0,0.0,296.6843402111321,12.486419524141045,53.90089084322428,2.7932682831174334,324.26144987757283,64.67856102926612,1.0281732040370664,3.100135764396658,0.9202331684665029,1.9043472340992604,0.0,0.66235427485202,1.0036728746924568
16,kmedoids_dirac_global_fixed_wc_p1.0_2,2,global_fixed_wc,0.01,5.935569189307603,0.049769503755335086,1.059355691893076,0.0004976950375533417,31.306988780556896,0.26250781449721855,0.0,0.0,0.0,0.0,24.089999999999993,7.53644380168212e-15,3.65,0.0,54.56000000000001,4.785948181917557,3.65,0.0,0.0,0.0,328.17429806990316,13.833908083399114,57.696728953935086,3.085459181540701,324.26144987757283,64.67856102926612,1.0435089859431446,3.074690119698328,3.868439144079682,1.9064331662626113,0.0,0.9183924642929217,1.0094696154606184
16,kmedoids_dirac_global_fixed_wc_p5.0_2,2,global_fixed_wc,0.05,8.480089889012211,0.2981453453741858,1.084800898890122,0.0029814534537418685,44.72798994436266,1.5725590393958018,0.0,0.0,0.0,0.0,23.116666666666664,5.0242958677880805e-15,18.25,0.0,52.355555555555576,4.592576538203715,18.25,0.0,0.0,0.0,288.17671175921276,22.332018300927015,48.42710881674376,5.60329275883341,324.26144987757283,64.67856102926612,1.3656386894953076,3.44525255805898,2.230630537174583,0.3647262164735125,0.0,0.5428571428571429,1.0977520121719107
16,kmedoids_dirac_global_fixed_wc_p20.0_2,2,global_fixed_wc,0.2,9.754675123315527,0.054686726000075576,1.0975467512331551,0.0005468672600007588,51.45075306235981,0.28844356164088225,0.0,0.0,0.0,0.0,19.466666666666665,3.552713678800501e-15,73.0,0.0,44.088888888888874,3.867432874276813,73.0,0.0,0.0,0.0,273.88196403414,4.237125344852546,47.739660950374365,0.45666925262781133,324.26144987757283,64.67856102926612,1.623651954121667,3.266353048010515,0.5663052453057237,0.0,0.0,0.6102497381947503,1.1936378495278734
18,kmedoids_dirac_global_fixed_wc_p0.01_2,2,global_fixed_wc,0.0001,70.59866988541137,33.088630036896284,1.7059866988541137,0.3308863003689628,372.3706514964645,174.52502637745357,201.0,49.24428900898052,0.0,0.0,21.468441176470588,0.0,0.036500000000000005,0.0,49.661699999999975,8.292407546062847,0.036500000000000005,0.0,0.0,0.0,314.6323979335477,7.393504612576349,61.357920891102516,2.228187611696917,324.26144987757283,64.67856102926612,0.9079368344296563,2.6394086195603834,0.08748081163549933,3.1164048065138097,0.0,1.3832630966280852,1.055053448667384
18,kmedoids_dirac_global_fixed_wc_p0.1_2,2,global_fixed_wc,0.001,17.80179358705276,5.191270554656108,1.1780179358705276,0.051912705546561064,93.89504769106452,27.3812070633807,32.666666666666664,3.5118845842842465,0.0,0.0,21.449117647058824,5.0242958677880805e-15,0.365,0.0,49.61700000000001,8.284943632880067,0.365,0.0,0.0,0.0,289.69760302029187,8.62223706686406,52.033117287469224,2.1706854053829074,324.26144987757283,64.67856102926612,1.0507356397796401,3.1570964625257734,0.8929168295098457,1.6498364004642356,0.0,0.6683375104427736,1.005217495035896
18,kmedoids_dirac_global_fixed_wc_p1.0_2,2,global_fixed_wc,0.01,5.999374464442908,0.08363689541447349,1.0599937446444292,0.0008363689541447049,31.64352786705255,0.44114039662756876,0.0,0.0,0.0,0.0,21.255882352941175,6.153480596427404e-15,3.65,0.0,49.170000000000016,8.210304501052315,3.65,0.0,0.0,0.0,315.77780190919526,11.144226274858829,54.6998690880946,2.597899136611906,324.26144987757283,64.67856102926612,1.0698138061445552,3.1454859755473508,3.679173322977386,1.5442312893200796,0.0,0.9128547055776629,1.009391216389995
18,kmedoids_dirac_global_fixed_wc_p5.0_2,2,global_fixed_wc,0.05,8.50257697644701,0.2506771207638397,1.08502576976447,0.002506771207638338,44.846597439545576,1.3221892554859336,0.0,0.0,0.0,0.0,20.39705882352941,5.617333549722722e-15,18.25,0.0,47.183333333333344,7.878575026262328,18.25,0.0,0.0,0.0,284.5605520829052,17.447020573944698,47.64501630807295,4.326551344347595,324.26144987757283,64.67856102926612,1.3695260479516485,3.434720650858477,2.208896187836254,0.2828955727989468,0.0,0.5428571428571429,1.0994286253727379
18,kmedoids_dirac_global_fixed_wc_p20.0_2,2,global_fixed_wc,0.2,9.767917977380868,0.029786135515478894,1.0976791797738086,0.0002978613551547906,51.52060211481345,0.15710611411607764,0.0,0.0,0.0,0.0,17.176470588235293,2.5121479338940403e-15,73.0,0.0,39.73333333333333,6.63458949579985,73.0,0.0,0.0,0.0,272.02813994571665,1.7136787271044798,47.548593255301796,0.1763108819829853,324.26144987757283,64.67856102926612,1.6245124678380805,3.206952011444331,0.5839258717321664,0.0,0.0,0.617868495393319,1.182955935914001
20,kmedoids_dirac_global_fixed_wc_p0.01_2,2,global_fixed_wc,0.0001,89.16822231733441,90.77611608573733,1.8916822231733441,0.9077611608573732,470.31522110799216,478.7960104918305,269.3333333333333,218.08561010147673,0.0,0.0,19.208605263157892,3.552713678800501e-15,0.036500000000000005,0.0,46.439799999999984,8.367976477619901,0.036500000000000005,0.0,0.0,0.0,313.9300659211652,5.551458149981626,60.45634596225883,2.722072977298645,324.26144987757283,64.67856102926612,0.8993141415592102,2.6459593302342923,0.32532018348701325,3.009921976992356,0.02053396463939053,1.2225819762151957,1.0680186984159332
20,kmedoids_dirac_global_fixed_wc_p0.1_2,2,global_fixed_wc,0.001,18.55260905417555,11.350108412583479,1.1855260905417555,0.11350108412583482,97.85520225346527,59.86582000778704,35.666666666666664,16.50252505931542,0.0,0.0,19.191315789473684,2.5121479338940403e-15,0.365,0.0,46.398,8.360444545596836,0.365,0.0,0.0,0.0,284.4396221619643,4.8433100374687985,50.72524041358355,0.8362850845682451,324.26144987757283,64.67856102926612,1.0745683615767858,3.219247831926331,0.7466444441229839,1.455925591314789,0.0,0.7741632364058537,1.0064813232355059
20,kmedoids_dirac_global_fixed_wc_p1.0_2,2,global_fixed_wc,0.01,6.022264763726781,0.02306004363262658,1.0602226476372678,0.00023060043632627285,31.764262091523353,0.12162953615068679,0.0,0.0,0.0,0.0,19.01842105263158,2.5121479338940403e-15,3.65,0.0,45.98000000000001,8.285125225366226,3.65,0.0,0.0,0.0,312.53178994788794,3.7770957522237647,53.9594783115202,0.8227113906921404,324.26144987757283,64.67856102926612,1.088268481175137,3.1803745428431323,3.534754891215251,1.4357109829353707,0.0,0.9096331949307824,1.009356827730446
20,kmedoids_dirac_global_fixed_wc_p5.0_2,2,global_fixed_wc,0.05,8.646487503046446,0.007828375091346297,1.0864648750304646,7.828375091340498e-5,45.605649368342675,0.041290539009512156,0.0,0.0,0.0,0.0,18.25,0.0,18.25,0.0,44.122222222222234,7.950372691008009,18.25,0.0,0.0,0.0,274.5188635876136,0.7239104426659677,45.14033939219947,0.11998016611478905,324.26144987757283,64.67856102926612,1.377638066399082,3.4788110694761123,2.1670089979451492,0.0,0.0,0.5428571428571429,1.0991375795339982
20,kmedoids_dirac_global_fixed_wc_p20.0_2,2,global_fixed_wc,0.2,9.755358080536084,0.04495387222312173,1.097553580805361,0.00044953872223130274,51.45435530055462,0.2371079046415826,0.0,0.0,0.0,0.0,15.368421052631582,1.7763568394002505e-15,73.0,0.0,37.15555555555556,6.695050687164633,73.0,0.0,0.0,0.0,273.25560646551236,3.0369100055398044,47.67596304404581,0.3321783794654287,324.26144987757283,64.67856102926612,1.624016215834649,3.246197196801442,0.5718180255199855,0.0,0.0,0.6129244982586411,1.1900860636629693
