k,seed,construction,method,worst_case,reduced_cost,cost_ratio,cost_diff,regret,lol_reduced,lol_full,relative_wc_weight,percentage,avg_weight_normal,avg_weight_wc,max_weight_normal,max_weight_wc,avg_local_wc_dist,inv_cost_reduced,fixed_inv_cost_reduced,inv_cost_ref,fixed_inv_cost_ref,inv_ccgt,inv_solar,inv_ocgt,inv_wind,inv_wind_offshore,inv_battery,inv_electrolizer,clustering_time
14,5,2,kmedoids_convex_local_wc_2,local_wc,512.970708833623,1.0054008522778846,2.7555964519178247,0.5400852277884493,690,397,0.0,0.0,50.05586119532909,2.0869959475280453,79.9696830218579,3.6399547408742303,2.534989393592745,318.4254447417466,62.54409081485197,313.55928348479506,63.20945039888374,0.8073278671637222,2.5585190766368706,0.0,3.5016893998148557,0.0,0.7636963777067497,1.1304842197198472,1.1599044
16,4,2,kmedoids_convex_local_wc_2,local_wc,513.190190890949,1.005831027809733,2.975078509243815,0.5831027809733087,720,397,0.0,0.0,43.9041676692104,1.720832330789604,89.13636774447225,3.5931321575236184,2.494655129252959,331.711048886557,66.03114186224641,313.55928348479506,63.20945039888374,0.7822204916320179,2.4752132244266667,0.0,3.9285457324143023,0.0,0.8220563893048006,1.1569931071481712,2.7933472
16,5,2,kmedoids_convex_local_wc_2,local_wc,514.1628097394679,1.0077373195382917,3.9476973577627064,0.7737319538291785,397,397,0.0,0.0,43.75103492358963,1.8739650764103768,67.27646345068369,3.5767849666275957,2.4115736686733733,295.4049800165934,55.94256283192863,313.55928348479506,63.20945039888374,0.8995832899885473,2.8306462466185054,0.0,2.5203531266832675,0.0,1.036982745255669,1.1533834238743592,1.0829332
18,4,2,kmedoids_convex_local_wc_2,local_wc,511.5757360094701,1.0026667646542524,1.3606236277649373,0.266676465425238,529,397,0.0,0.0,38.881991711702725,1.6735638438528266,89.7192498608902,3.261776315520256,2.475846058098582,326.4698647355341,64.77713047175878,313.55928348479506,63.20945039888374,0.8169222139525315,2.479345943568271,0.0,3.7204632749636066,0.0,0.9231409601802842,1.1637926777405405,2.5060888
18,5,2,kmedoids_convex_local_wc_2,local_wc,512.7417466584578,1.0049520961167893,2.5266342767526453,0.4952096116789274,670,397,0.0,0.0,38.95889377117134,1.5966617843842217,79.269102020494,3.2692675447341593,2.273653631987816,323.3624552753138,62.87902865457656,313.55928348479506,63.20945039888374,0.8131656733791899,2.73434265755945,0.0,3.4457121467257985,0.0,0.7600000000000001,1.1955664608567151,1.1929444
20,4,2,kmedoids_convex_local_wc_2,local_wc,512.9949222113912,1.0054483094722728,2.7798098296860303,0.5448309472272908,716,397,0.0,0.0,35.11251960775638,1.3874803922436179,70.15785391902496,2.447159655896438,2.215949189266872,325.05579205358504,64.21918902306746,313.55928348479506,63.20945039888374,0.7912342899958259,2.534358944041095,0.0,3.6994852110576133,0.0,0.8916010850865311,1.1586149150807485,3.0551518
20,5,2,kmedoids_convex_local_wc_2,local_wc,514.0055668969167,1.007429130230027,3.7904545152114792,0.7429130230026862,389,397,0.0,0.0,34.87582835215209,1.624171647847909,66.20799368763936,3.0762565231498797,2.2535972027689533,306.63805147594263,58.04274012343274,313.55928348479506,63.20945039888374,0.8891424426850278,2.951104555662427,0.0,2.7183476659800867,0.0,0.9262783786069703,1.1590894792985837,1.3438731
30,4,2,kmedoids_convex_local_wc_2,local_wc,511.9830592848965,1.003465101013842,1.76794690319133,0.3465101013841948,529,397,0.0,0.0,23.455194657911335,0.8781386754219964,55.48023417514238,2.4337767783893294,1.9006552541393453,322.6390057333116,63.60550185667955,313.55928348479506,63.20945039888374,0.8248740030089654,2.5403235240158706,0.0,3.578807096914398,0.0,0.7808763853425211,1.1339212209652911,1.4182776
30,5,2,kmedoids_convex_local_wc_2,local_wc,511.4639016620426,1.0024475740722536,1.2487892803374052,0.24475740722535744,485,397,0.0,0.0,23.362846476076086,0.9704868572572437,51.13832779147506,2.4556130247470525,1.9576664699516926,322.8278014645579,63.45123098144565,313.55928348479506,63.20945039888374,0.83492068337361,2.5785150810004773,0.0,3.522462080372103,0.0,0.7779464510150474,1.1614907933119223,1.2867709
40,4,2,kmedoids_convex_local_wc_2,local_wc,512.3989714386357,1.0042802712109726,2.183859056930544,0.4280271210972564,631,397,0.0,0.0,17.56306039068111,0.6869396093188902,44.4006546319996,1.639662441567421,1.756925802751008,321.09240667675346,63.332670049788284,313.55928348479506,63.20945039888374,0.8111471438770589,2.5199255326066834,0.0,3.585912771423937,0.0,0.7758703865646038,1.1366611933179493,1.6674254
